funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Eye Disease And Disorders Of Vision,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Gene Therapy,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Genetics,12,71,61
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,HIV/AIDS,2,3,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Heart Disease,1,3,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Hematology,8,21,18
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Human Genome,6,10,9
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Immunization,2,2,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Infectious Diseases,4,8,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Injury (total) Accidents/Adverse Effects,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Injury - Trauma - (Head and Spine),1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Intellectual and Developmental Disabilities (IDD),1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Kidney Disease,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Lung,2,4,4
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Multiple Sclerosis,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Networking and Information Technology R&D,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Neuroblastoma,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Neurodegenerative,1,3,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Neurosciences,5,37,31
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Orphan Drug,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Pediatric,5,11,10
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Pediatric Cancer,3,3,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Peripheral Neuropathy,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Prevention,4,5,5
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Rare Diseases,6,13,10
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Regenerative Medicine,10,35,24
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Spinal Cord Injury,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Stem Cell Research,13,88,61
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Stem Cell Research - Embryonic - Human,1,6,3
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Stem Cell Research - Induced Pluripotent Stem Cell,1,4,2
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Stem Cell Research - Nonembryonic - Human,5,10,6
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Stem Cell Research - Nonembryonic - Non-Human,13,44,31
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Transplantation,3,5,5
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Urologic Diseases,1,1,1
National Health and Medical Research Council,Stem Cell Research - Nonembryonic - Non-Human,Vaccine Related,4,10,9
National Health and Medical Research Council,Stroke,,2,32,31
National Health and Medical Research Council,Stroke,Bioengineering,1,1,1
National Health and Medical Research Council,Stroke,Biotechnology,1,5,5
National Health and Medical Research Council,Stroke,Breast Cancer,1,1,1
National Health and Medical Research Council,Stroke,Cancer,1,19,19
National Health and Medical Research Council,Stroke,Clinical Research,1,5,5
National Health and Medical Research Council,Stroke,Clinical Trials and Supportive Activities,1,1,1
National Health and Medical Research Council,Stroke,Colo-Rectal Cancer,1,1,1
National Health and Medical Research Council,Stroke,Diagnostic Radiology,1,9,9
National Health and Medical Research Council,Stroke,Digestive Diseases,1,4,4
National Health and Medical Research Council,Stroke,Immunization,1,1,1
National Health and Medical Research Council,Stroke,Neurosciences,1,2,2
National Health and Medical Research Council,Stroke,Orphan Drug,1,3,3
National Health and Medical Research Council,Stroke,Rare Diseases,1,7,7
National Health and Medical Research Council,Stroke,Regenerative Medicine,1,1,1
National Health and Medical Research Council,Stroke,Stem Cell Research - Nonembryonic - Human,1,1,1
National Health and Medical Research Council,Stroke,Urologic Diseases,1,1,1
National Health and Medical Research Council,Substance Abuse,,3,58,56
National Health and Medical Research Council,Substance Abuse,Aging,1,1,1
National Health and Medical Research Council,Substance Abuse,"Alcoholism, Alcohol Use and Health",1,2,2
National Health and Medical Research Council,Substance Abuse,Basic Behavioral and Social Science,2,13,10
National Health and Medical Research Council,Substance Abuse,Behavioral and Social Science,3,13,11
National Health and Medical Research Council,Substance Abuse,Brain Disorders,1,1,1
National Health and Medical Research Council,Substance Abuse,Cancer,2,32,25
National Health and Medical Research Council,Substance Abuse,Cervical Cancer,1,1,1
National Health and Medical Research Council,Substance Abuse,Clinical Research,3,42,31
National Health and Medical Research Council,Substance Abuse,Clinical Trials and Supportive Activities,1,4,4
National Health and Medical Research Council,Substance Abuse,Drug Abuse (NIDA Only),2,6,6
National Health and Medical Research Council,Substance Abuse,Genetic Testing,1,1,1
National Health and Medical Research Council,Substance Abuse,Health Services,1,1,1
National Health and Medical Research Council,Substance Abuse,Immunization,1,1,1
National Health and Medical Research Council,Substance Abuse,Infectious Diseases,1,1,1
National Health and Medical Research Council,Substance Abuse,Lung,2,2,2
National Health and Medical Research Council,Substance Abuse,Lung Cancer,2,2,2
National Health and Medical Research Council,Substance Abuse,Mental Health,2,3,3
National Health and Medical Research Council,Substance Abuse,Mind and Body,1,1,1
National Health and Medical Research Council,Substance Abuse,Nutrition,2,10,10
National Health and Medical Research Council,Substance Abuse,Obesity,1,1,1
National Health and Medical Research Council,Substance Abuse,Patient Safety,2,2,2
National Health and Medical Research Council,Substance Abuse,Pediatric,2,10,10
National Health and Medical Research Council,Substance Abuse,Prevention,3,26,20
National Health and Medical Research Council,Substance Abuse,Smoking and Health,3,65,50
National Health and Medical Research Council,Substance Abuse,Substance Abuse,3,16,16
National Health and Medical Research Council,Substance Abuse,Tobacco,3,65,51
National Health and Medical Research Council,Substance Abuse,Urologic Diseases,1,1,1
National Health and Medical Research Council,Urologic Diseases,,6,145,139
National Health and Medical Research Council,Urologic Diseases,ALS,1,1,1
National Health and Medical Research Council,Urologic Diseases,Acquired Cognitive Impairment,1,1,1
National Health and Medical Research Council,Urologic Diseases,Arthritis,1,1,1
National Health and Medical Research Council,Urologic Diseases,Autoimmune Disease,3,5,5
National Health and Medical Research Council,Urologic Diseases,Biodefense,2,2,2
National Health and Medical Research Council,Urologic Diseases,Biotechnology,4,15,14
National Health and Medical Research Council,Urologic Diseases,Brain Disorders,1,1,1
National Health and Medical Research Council,Urologic Diseases,Breast Cancer,3,3,3
National Health and Medical Research Council,Urologic Diseases,Cancer,4,22,22
National Health and Medical Research Council,Urologic Diseases,Climate-Related Exposures and Conditions,1,1,1
National Health and Medical Research Council,Urologic Diseases,Clinical Research,2,3,3
National Health and Medical Research Council,Urologic Diseases,Congenital Structural Anomalies,1,1,1
National Health and Medical Research Council,Urologic Diseases,Contraception/Reproduction,1,9,6
National Health and Medical Research Council,Urologic Diseases,Dental/Oral and Craniofacial Disease,1,1,1
National Health and Medical Research Council,Urologic Diseases,Diabetes,2,5,5
National Health and Medical Research Council,Urologic Diseases,Digestive Diseases,2,6,6
National Health and Medical Research Council,Urologic Diseases,Emerging Infectious Diseases,1,2,1
National Health and Medical Research Council,Urologic Diseases,Epilepsy,1,1,1
National Health and Medical Research Council,Urologic Diseases,Genetics,5,43,36
National Health and Medical Research Council,Urologic Diseases,Heart Disease,1,1,1
National Health and Medical Research Council,Urologic Diseases,Hematology,1,5,5
National Health and Medical Research Council,Urologic Diseases,Hypertension,1,1,1
National Health and Medical Research Council,Urologic Diseases,Immunization,1,1,1
National Health and Medical Research Council,Urologic Diseases,Infectious Diseases,1,7,6
National Health and Medical Research Council,Urologic Diseases,Kidney Disease,1,1,1
National Health and Medical Research Council,Urologic Diseases,Liver Disease,1,1,1
National Health and Medical Research Council,Urologic Diseases,Lung,2,3,3
National Health and Medical Research Council,Urologic Diseases,Lung Cancer,1,1,1
National Health and Medical Research Council,Urologic Diseases,Lymphoma,1,2,2
National Health and Medical Research Council,Urologic Diseases,Malaria,1,1,1
National Health and Medical Research Council,Urologic Diseases,Neurodegenerative,2,3,3
National Health and Medical Research Council,Urologic Diseases,Neurosciences,3,11,11
National Health and Medical Research Council,Urologic Diseases,Nutrition,2,7,4
National Health and Medical Research Council,Urologic Diseases,Pain Research,2,4,4
National Health and Medical Research Council,Urologic Diseases,Pediatric,4,5,5
National Health and Medical Research Council,Urologic Diseases,Pediatric Cancer,1,1,1
National Health and Medical Research Council,Urologic Diseases,Prevention,3,9,9
National Health and Medical Research Council,Urologic Diseases,Rare Diseases,4,15,13
