funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
Wellcome Trust,Brain Disorders,Climate-Related Exposures and Conditions,1,2,2
Wellcome Trust,Brain Disorders,Clinical Research,3,19,15
Wellcome Trust,Brain Disorders,Clinical Trials and Supportive Activities,1,1,1
Wellcome Trust,Brain Disorders,Colo-Rectal Cancer,1,1,1
Wellcome Trust,Brain Disorders,Dental/Oral and Craniofacial Disease,1,1,1
Wellcome Trust,Brain Disorders,Depression,1,1,1
Wellcome Trust,Brain Disorders,Diabetes,2,3,3
Wellcome Trust,Brain Disorders,Diagnostic Radiology,1,17,9
Wellcome Trust,Brain Disorders,Digestive Diseases,2,7,7
Wellcome Trust,Brain Disorders,Estrogen,2,8,3
Wellcome Trust,Brain Disorders,Eye Disease And Disorders Of Vision,1,1,1
Wellcome Trust,Brain Disorders,Genetic Testing,1,2,2
Wellcome Trust,Brain Disorders,Genetics,4,67,56
Wellcome Trust,Brain Disorders,Hepatitis - C,1,1,1
Wellcome Trust,Brain Disorders,Human Genome,2,9,9
Wellcome Trust,Brain Disorders,Hypertension,1,1,1
Wellcome Trust,Brain Disorders,Immunization,1,1,1
Wellcome Trust,Brain Disorders,Infant Mortality/ (LBW),1,1,1
Wellcome Trust,Brain Disorders,Liver Disease,1,1,1
Wellcome Trust,Brain Disorders,Lung,2,2,2
Wellcome Trust,Brain Disorders,Lymphoma,1,1,1
Wellcome Trust,Brain Disorders,Nanotechnology,1,6,5
Wellcome Trust,Brain Disorders,Neurosciences,3,13,10
Wellcome Trust,Brain Disorders,Nutrition,2,3,3
Wellcome Trust,Brain Disorders,Obesity,1,3,3
Wellcome Trust,Brain Disorders,Orphan Drug,2,2,2
Wellcome Trust,Brain Disorders,Ovarian Cancer,1,1,1
Wellcome Trust,Brain Disorders,Patient Safety,1,1,1
Wellcome Trust,Brain Disorders,Pediatric,2,5,4
Wellcome Trust,Brain Disorders,Prevention,2,14,10
Wellcome Trust,Brain Disorders,Prostate Cancer,1,1,1
Wellcome Trust,Brain Disorders,Rare Diseases,5,17,15
Wellcome Trust,Brain Disorders,Regenerative Medicine,1,2,2
Wellcome Trust,Brain Disorders,Smoking and Health,1,1,1
Wellcome Trust,Brain Disorders,Stem Cell Research,1,1,1
Wellcome Trust,Brain Disorders,Stem Cell Research - Nonembryonic - Human,1,1,1
Wellcome Trust,Brain Disorders,Stem Cell Research - Nonembryonic - Non-Human,1,1,1
Wellcome Trust,Brain Disorders,Substance Abuse,1,1,1
Wellcome Trust,Brain Disorders,Uterine Cancer,1,1,1
Wellcome Trust,Breast Cancer,,29,679,473
Wellcome Trust,Breast Cancer,Aging,9,28,16
Wellcome Trust,Breast Cancer,Alzheimer's Disease,1,1,1
Wellcome Trust,Breast Cancer,Antimicrobial Resistance,5,5,2
Wellcome Trust,Breast Cancer,Arthritis,4,12,12
Wellcome Trust,Breast Cancer,Atherosclerosis,4,7,7
Wellcome Trust,Breast Cancer,Autoimmune Disease,7,27,27
Wellcome Trust,Breast Cancer,Basic Behavioral and Social Science,2,3,3
Wellcome Trust,Breast Cancer,Behavioral and Social Science,2,2,2
Wellcome Trust,Breast Cancer,Biodefense,1,2,2
Wellcome Trust,Breast Cancer,Bioengineering,4,17,17
Wellcome Trust,Breast Cancer,Biotechnology,15,76,55
Wellcome Trust,Breast Cancer,Brain Cancer,3,4,3
Wellcome Trust,Breast Cancer,Brain Disorders,9,20,14
Wellcome Trust,Breast Cancer,Breast Cancer,17,620,322
Wellcome Trust,Breast Cancer,Cancer,15,185,128
Wellcome Trust,Breast Cancer,Cardiovascular,7,22,19
Wellcome Trust,Breast Cancer,Childhood Leukemia,5,5,2
Wellcome Trust,Breast Cancer,Clinical Research,13,51,43
Wellcome Trust,Breast Cancer,Clinical Trials and Supportive Activities,5,7,5
Wellcome Trust,Breast Cancer,Colo-Rectal Cancer,2,2,2
Wellcome Trust,Breast Cancer,Conditions Affecting the Embryonic and Fetal Periods,1,1,1
Wellcome Trust,Breast Cancer,Dementia,1,1,1
Wellcome Trust,Breast Cancer,Dental/Oral and Craniofacial Disease,1,1,1
Wellcome Trust,Breast Cancer,Depression,1,1,1
Wellcome Trust,Breast Cancer,Diabetes,11,58,48
Wellcome Trust,Breast Cancer,Diagnostic Radiology,2,12,12
Wellcome Trust,Breast Cancer,Digestive Diseases,13,37,23
Wellcome Trust,Breast Cancer,Drug Abuse (NIDA Only),1,1,1
Wellcome Trust,Breast Cancer,Emerging Infectious Diseases,3,3,3
Wellcome Trust,Breast Cancer,Estrogen,5,9,3
Wellcome Trust,Breast Cancer,Eye Disease And Disorders Of Vision,1,1,1
Wellcome Trust,Breast Cancer,Genetic Testing,7,10,7
Wellcome Trust,Breast Cancer,Genetics,17,364,264
Wellcome Trust,Breast Cancer,HIV/AIDS,3,4,4
Wellcome Trust,Breast Cancer,Health Services,2,3,3
Wellcome Trust,Breast Cancer,Heart Disease,3,17,16
Wellcome Trust,Breast Cancer,Heart Disease - Coronary Heart Disease,1,6,6
Wellcome Trust,Breast Cancer,Hematology,3,9,9
Wellcome Trust,Breast Cancer,Human Genome,15,62,52
Wellcome Trust,Breast Cancer,Hypertension,4,9,7
Wellcome Trust,Breast Cancer,Immunization,1,1,1
Wellcome Trust,Breast Cancer,Infant Mortality/ (LBW),2,3,3
Wellcome Trust,Breast Cancer,Infectious Diseases,3,4,4
Wellcome Trust,Breast Cancer,Inflammatory Bowel Disease,2,3,3
Wellcome Trust,Breast Cancer,Intellectual and Developmental Disabilities (IDD),4,5,4
Wellcome Trust,Breast Cancer,Kidney Disease,4,5,5
Wellcome Trust,Breast Cancer,Liver Disease,4,4,3
Wellcome Trust,Breast Cancer,Lung,4,7,5
Wellcome Trust,Breast Cancer,Lung Cancer,1,1,1
Wellcome Trust,Breast Cancer,Lupus,2,2,2
Wellcome Trust,Breast Cancer,Mental Health,4,4,3
Wellcome Trust,Breast Cancer,Mind and Body,2,3,1
Wellcome Trust,Breast Cancer,Myasthenia Gravis,1,1,1
Wellcome Trust,Breast Cancer,Networking and Information Technology R&D,4,4,3
Wellcome Trust,Breast Cancer,Neurodegenerative,4,5,5
Wellcome Trust,Breast Cancer,Neurosciences,6,9,7
Wellcome Trust,Breast Cancer,Nutrition,8,21,15
Wellcome Trust,Breast Cancer,Obesity,2,4,3
Wellcome Trust,Breast Cancer,Orphan Drug,2,3,3
Wellcome Trust,Breast Cancer,Ovarian Cancer,4,5,4
Wellcome Trust,Breast Cancer,Patient Safety,2,2,2
Wellcome Trust,Breast Cancer,Pediatric,6,21,17
Wellcome Trust,Breast Cancer,Pediatric Cancer,1,1,1
Wellcome Trust,Breast Cancer,Pediatric Research Initiative,1,1,1
Wellcome Trust,Breast Cancer,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
Wellcome Trust,Breast Cancer,Post-Traumatic Stress Disorder (PTSD),1,1,1
Wellcome Trust,Breast Cancer,Prevention,12,32,27
Wellcome Trust,Breast Cancer,Prostate Cancer,2,6,3
Wellcome Trust,Breast Cancer,Psoriasis,1,1,1
Wellcome Trust,Breast Cancer,Rare Diseases,13,77,57
Wellcome Trust,Breast Cancer,Regenerative Medicine,3,3,3
Wellcome Trust,Breast Cancer,Rheumatoid Arthritis,1,8,8
Wellcome Trust,Breast Cancer,Scleroderma,1,4,4
Wellcome Trust,Breast Cancer,Serious Mental Illness,1,1,1
Wellcome Trust,Breast Cancer,Smoking and Health,1,1,1
Wellcome Trust,Breast Cancer,Stem Cell Research,9,14,9
Wellcome Trust,Breast Cancer,Stem Cell Research - Induced Pluripotent Stem Cell,1,1,1
Wellcome Trust,Breast Cancer,Stem Cell Research - Nonembryonic - Human,1,1,1
Wellcome Trust,Breast Cancer,Stem Cell Research - Nonembryonic - Non-Human,2,2,2
Wellcome Trust,Breast Cancer,Tobacco,1,1,1
Wellcome Trust,Breast Cancer,Tuberculosis,1,3,3
Wellcome Trust,Breast Cancer,Urologic Diseases,3,14,5
Wellcome Trust,Breast Cancer,Uterine Cancer,4,7,4
Wellcome Trust,Breast Cancer,Vaccine Related,2,2,2
Wellcome Trust,Cancer,,227,2534,1681
Wellcome Trust,Cancer,Acquired Cognitive Impairment,2,2,2
Wellcome Trust,Cancer,Adolescent Sexual Activity,1,1,1
Wellcome Trust,Cancer,Aging,20,29,21
Wellcome Trust,Cancer,"Alcoholism, Alcohol Use and Health",2,2,2
Wellcome Trust,Cancer,Alzheimer's Disease,2,2,2
Wellcome Trust,Cancer,Alzheimer's Disease including Alzheimer's Disease Related Dementias (AD/ADRD),1,1,1
Wellcome Trust,Cancer,Antimicrobial Resistance,6,6,3
Wellcome Trust,Cancer,Arthritis,8,16,15
Wellcome Trust,Cancer,Atherosclerosis,5,8,7
Wellcome Trust,Cancer,Autoimmune Disease,19,45,42
Wellcome Trust,Cancer,Basic Behavioral and Social Science,9,14,13
Wellcome Trust,Cancer,Behavioral and Social Science,8,12,12
Wellcome Trust,Cancer,Biodefense,5,6,6
Wellcome Trust,Cancer,Bioengineering,23,231,150
Wellcome Trust,Cancer,Biotechnology,59,146,106
Wellcome Trust,Cancer,Brain Disorders,19,32,23
Wellcome Trust,Cancer,Cancer,168,3163,1936
Wellcome Trust,Cancer,Cardiovascular,21,47,38
Wellcome Trust,Cancer,Chronic Liver Disease and Cirrhosis,6,9,8
Wellcome Trust,Cancer,Chronic Obstructive Pulmonary Disease,2,4,2
Wellcome Trust,Cancer,Climate-Related Exposures and Conditions,1,1,1
Wellcome Trust,Cancer,Clinical Research,35,145,130
Wellcome Trust,Cancer,Clinical Trials and Supportive Activities,7,31,27
Wellcome Trust,Cancer,Comparative Effectiveness Research,4,17,17
Wellcome Trust,Cancer,Complementary and Alternative Medicine,2,3,3
Wellcome Trust,Cancer,Conditions Affecting the Embryonic and Fetal Periods,2,2,2
Wellcome Trust,Cancer,Congenital Structural Anomalies,1,1,1
Wellcome Trust,Cancer,Contraception/Reproduction,5,41,37
Wellcome Trust,Cancer,Cost Effectiveness Research,3,8,7
Wellcome Trust,Cancer,Dementia,3,3,3
Wellcome Trust,Cancer,Dental/Oral and Craniofacial Disease,5,6,6
Wellcome Trust,Cancer,Depression,2,2,2
Wellcome Trust,Cancer,Diabetes,26,134,109
Wellcome Trust,Cancer,Diagnostic Radiology,12,81,61
Wellcome Trust,Cancer,Digestive Diseases,27,80,53
Wellcome Trust,Cancer,Digestive Diseases - (Peptic Ulcer),1,1,1
Wellcome Trust,Cancer,Drug Abuse (NIDA Only),5,5,4
Wellcome Trust,Cancer,Emerging Infectious Diseases,24,40,33
Wellcome Trust,Cancer,Epilepsy,1,1,1
Wellcome Trust,Cancer,Estrogen,5,10,5
Wellcome Trust,Cancer,Eye Disease And Disorders Of Vision,5,5,5
Wellcome Trust,Cancer,Fibroid Tumors (Uterine),1,1,1
Wellcome Trust,Cancer,Foodborne Illness,3,3,2
Wellcome Trust,Cancer,Gene Therapy,1,1,1
Wellcome Trust,Cancer,Genetic Testing,3,4,4
Wellcome Trust,Cancer,Genetics,91,637,458
Wellcome Trust,Cancer,HIV/AIDS,14,71,65
Wellcome Trust,Cancer,Health Services,6,30,29
Wellcome Trust,Cancer,Heart Disease,13,34,27
Wellcome Trust,Cancer,Heart Disease - Coronary Heart Disease,5,11,11
Wellcome Trust,Cancer,Hematology,5,12,12
Wellcome Trust,Cancer,Hepatitis,4,6,6
Wellcome Trust,Cancer,Hepatitis - B,1,1,1
Wellcome Trust,Cancer,Hepatitis - C,1,1,1
Wellcome Trust,Cancer,Human Genome,34,79,59
Wellcome Trust,Cancer,Hypertension,6,11,9
Wellcome Trust,Cancer,Immunization,3,4,4
Wellcome Trust,Cancer,Infant Mortality/ (LBW),5,7,7
Wellcome Trust,Cancer,Infectious Diseases,32,91,69
Wellcome Trust,Cancer,Infertility,1,2,2
Wellcome Trust,Cancer,Inflammatory Bowel Disease,3,4,3
Wellcome Trust,Cancer,Injury (total) Accidents/Adverse Effects,4,4,3
Wellcome Trust,Cancer,Intellectual and Developmental Disabilities (IDD),7,9,7
Wellcome Trust,Cancer,Kidney Disease,12,23,19
Wellcome Trust,Cancer,Liver Disease,13,28,16
Wellcome Trust,Cancer,Lung,17,25,20
Wellcome Trust,Cancer,Lupus,3,3,3
Wellcome Trust,Cancer,Mental Health,8,8,5
Wellcome Trust,Cancer,Mind and Body,4,5,3
Wellcome Trust,Cancer,Multiple Sclerosis,1,1,1
Wellcome Trust,Cancer,Myasthenia Gravis,2,2,1
Wellcome Trust,Cancer,Nanotechnology,6,13,11
Wellcome Trust,Cancer,Networking and Information Technology R&D,8,38,24
Wellcome Trust,Cancer,Neurodegenerative,11,14,11
Wellcome Trust,Cancer,Neurosciences,33,75,54
Wellcome Trust,Cancer,Nutrition,27,68,50
Wellcome Trust,Cancer,Obesity,10,13,11
Wellcome Trust,Cancer,Organ Transplantation,3,4,4
Wellcome Trust,Cancer,Orphan Drug,5,6,5
Wellcome Trust,Cancer,Osteoporosis,1,1,1
Wellcome Trust,Cancer,Pain Conditions - Chronic,3,4,4
Wellcome Trust,Cancer,Pain Research,2,6,6
Wellcome Trust,Cancer,Patient Safety,6,15,15
Wellcome Trust,Cancer,Pediatric,18,42,40
Wellcome Trust,Cancer,Pediatric AIDS,3,3,3
Wellcome Trust,Cancer,Pediatric Research Initiative,1,1,1
Wellcome Trust,Cancer,Perinatal Period - Conditions Originating in Perinatal Period,6,6,5
Wellcome Trust,Cancer,Post-Traumatic Stress Disorder (PTSD),1,1,1
Wellcome Trust,Cancer,Prevention,32,101,85
Wellcome Trust,Cancer,Psoriasis,2,2,1
Wellcome Trust,Cancer,Rare Diseases,42,71,55
Wellcome Trust,Cancer,Regenerative Medicine,12,20,15
Wellcome Trust,Cancer,Rehabilitation,1,1,1
Wellcome Trust,Cancer,Rheumatoid Arthritis,1,8,8
Wellcome Trust,Cancer,Rural Health,1,1,1
Wellcome Trust,Cancer,Schizophrenia,1,1,1
Wellcome Trust,Cancer,Scleroderma,1,4,4
Wellcome Trust,Cancer,Serious Mental Illness,3,3,2
Wellcome Trust,Cancer,Sexual and Gender Minorities (SGM/LGBT*),2,2,2
Wellcome Trust,Cancer,Sexually Transmitted Diseases/Herpes,2,3,3
Wellcome Trust,Cancer,Sleep Research,1,1,1
Wellcome Trust,Cancer,Smoking and Health,5,17,17
Wellcome Trust,Cancer,Stem Cell Research,26,41,28
Wellcome Trust,Cancer,Stem Cell Research - Embryonic - Non-Human,4,4,3
Wellcome Trust,Cancer,Stem Cell Research - Induced Pluripotent Stem Cell,1,1,1
Wellcome Trust,Cancer,Stem Cell Research - Nonembryonic - Human,5,5,4
Wellcome Trust,Cancer,Stem Cell Research - Nonembryonic - Non-Human,3,3,3
Wellcome Trust,Cancer,Stroke,2,2,2
Wellcome Trust,Cancer,Substance Abuse,6,9,8
Wellcome Trust,Cancer,Tobacco,2,10,10
Wellcome Trust,Cancer,Transplantation,8,10,9
Wellcome Trust,Cancer,Tuberculosis,6,13,13
Wellcome Trust,Cancer,Urologic Diseases,6,12,9
Wellcome Trust,Cancer,Vaccine Related,11,16,16
Wellcome Trust,Cancer,Vaccine related (AIDS),1,1,1
Wellcome Trust,Cardiovascular,,1,1,0
Wellcome Trust,Cervical Cancer,,6,26,24
Wellcome Trust,Cervical Cancer,Adolescent Sexual Activity,1,1,1
Wellcome Trust,Cervical Cancer,Basic Behavioral and Social Science,1,1,1
Wellcome Trust,Cervical Cancer,Behavioral and Social Science,1,2,2
Wellcome Trust,Cervical Cancer,Bioengineering,1,1,1
Wellcome Trust,Cervical Cancer,Biotechnology,2,5,3
Wellcome Trust,Cervical Cancer,Cancer,3,5,4
Wellcome Trust,Cervical Cancer,Cervical Cancer,5,30,24
Wellcome Trust,Cervical Cancer,Clinical Research,2,14,14
Wellcome Trust,Cervical Cancer,Clinical Trials and Supportive Activities,1,8,5
Wellcome Trust,Cervical Cancer,Complementary and Alternative Medicine,1,2,2
Wellcome Trust,Cervical Cancer,Contraception/Reproduction,1,1,1
Wellcome Trust,Cervical Cancer,Dental/Oral and Craniofacial Disease,1,1,1
Wellcome Trust,Cervical Cancer,Diabetes,1,1,1
Wellcome Trust,Cervical Cancer,Emerging Infectious Diseases,1,1,1
Wellcome Trust,Cervical Cancer,Foodborne Illness,1,1,1
Wellcome Trust,Cervical Cancer,Gene Therapy,1,1,1
Wellcome Trust,Cervical Cancer,Genetics,5,10,8
Wellcome Trust,Cervical Cancer,HIV/AIDS,1,15,12
Wellcome Trust,Cervical Cancer,Health Services,1,7,6
Wellcome Trust,Cervical Cancer,Human Genome,1,1,1
Wellcome Trust,Cervical Cancer,Infant Mortality/ (LBW),1,1,1
Wellcome Trust,Cervical Cancer,Infectious Diseases,4,16,12
Wellcome Trust,Cervical Cancer,Lung,1,1,1
Wellcome Trust,Cervical Cancer,Mental Health,1,1,1
Wellcome Trust,Cervical Cancer,Nutrition,1,5,5
Wellcome Trust,Cervical Cancer,Patient Safety,1,1,1
Wellcome Trust,Cervical Cancer,Pediatric,3,11,9
Wellcome Trust,Cervical Cancer,Pediatric AIDS,1,1,1
Wellcome Trust,Cervical Cancer,Pediatric Research Initiative,1,1,1
Wellcome Trust,Cervical Cancer,Perinatal Period - Conditions Originating in Perinatal Period,1,1,1
Wellcome Trust,Cervical Cancer,Prevention,1,12,9
Wellcome Trust,Cervical Cancer,Rare Diseases,2,5,5
Wellcome Trust,Cervical Cancer,Sexually Transmitted Diseases/Herpes,1,2,2
Wellcome Trust,Cervical Cancer,Tuberculosis,1,6,6
Wellcome Trust,Cervical Cancer,Vaccine Related,1,1,1
Wellcome Trust,Childhood Leukemia,,2,7,7
Wellcome Trust,Childhood Leukemia,Aging,1,1,1
Wellcome Trust,Childhood Leukemia,Biotechnology,2,3,3
Wellcome Trust,Childhood Leukemia,Cancer,1,5,5
Wellcome Trust,Childhood Leukemia,Childhood Leukemia,2,8,8
Wellcome Trust,Childhood Leukemia,Genetic Testing,1,1,1
Wellcome Trust,Childhood Leukemia,Genetics,1,6,6
Wellcome Trust,Childhood Leukemia,Pediatric,1,2,2
Wellcome Trust,Childhood Leukemia,Stem Cell Research,2,2,2
Wellcome Trust,Childhood Leukemia,Transplantation,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,,5,34,32
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Bioengineering,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Biotechnology,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Brain Disorders,1,3,3
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Cancer,2,5,5
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Chronic Liver Disease and Cirrhosis,3,15,13
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Clinical Research,1,17,17
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Clinical Trials and Supportive Activities,1,2,2
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Diabetes,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Digestive Diseases,2,4,3
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Emerging Infectious Diseases,2,3,3
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Genetics,2,4,3
Wellcome Trust,Chronic Liver Disease and Cirrhosis,HIV/AIDS,1,26,26
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Heart Disease,1,2,2
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Heart Disease - Coronary Heart Disease,1,2,2
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Hematology,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Hepatitis - B,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Immunization,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Infectious Diseases,2,8,8
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Intellectual and Developmental Disabilities (IDD),1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Kidney Disease,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Liver Disease,1,4,4
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Organ Transplantation,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Orphan Drug,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Ovarian Cancer,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Pediatric AIDS,1,1,1
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Prevention,1,5,5
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Rare Diseases,2,4,4
Wellcome Trust,Chronic Liver Disease and Cirrhosis,Sexual and Gender Minorities (SGM/LGBT*),1,1,1
