funder_name,grnt_rcdc,pub_rcdc,nb_grnts,nb_obs,nb_pubs
National Health and Medical Research Council,Pediatric Research Initiative,Stem Cell Research - Nonembryonic - Non-Human,1,3,3
National Health and Medical Research Council,Pediatric Research Initiative,Transplantation,1,1,1
National Health and Medical Research Council,Pediatric Research Initiative,Vaccine Related,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),,5,72,71
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Assistive Technology,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Bioengineering,4,17,16
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Biotechnology,3,5,5
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Brain Disorders,2,10,8
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Breast Cancer,1,2,2
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Cancer,2,6,6
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Cardiovascular,2,3,3
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Chronic Obstructive Pulmonary Disease,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Clinical Research,4,19,16
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Clinical Trials and Supportive Activities,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Conditions Affecting the Embryonic and Fetal Periods,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Contraception/Reproduction,1,4,4
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Diagnostic Radiology,2,8,6
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Drug Abuse (NIDA Only),1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Genetics,2,4,4
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Heart Disease,2,3,3
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Heart Disease - Coronary Heart Disease,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Human Genome,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Immunization,2,2,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Infant Mortality/ (LBW),2,10,9
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Infectious Diseases,2,2,2
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Injury (total) Accidents/Adverse Effects,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Kidney Disease,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Lung,5,44,40
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Mental Health,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Neurodegenerative,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Neurosciences,1,5,5
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Pain Research,1,2,2
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Patient Safety,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Pediatric,5,26,21
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Pediatric Research Initiative,3,3,2
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Perinatal - Birth - Preterm (LBW),3,9,7
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Perinatal - Neonatal Respiratory Distress Syndrome,3,3,2
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Perinatal Period - Conditions Originating in Perinatal Period,6,29,25
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Prevention,2,4,4
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Rare Diseases,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Regenerative Medicine,3,6,5
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Sleep Research,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Stem Cell Research,2,4,4
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Stem Cell Research - Nonembryonic - Human,1,2,2
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Stem Cell Research - Nonembryonic - Non-Human,2,3,3
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Stroke,2,2,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Transplantation,1,1,1
National Health and Medical Research Council,Perinatal - Birth - Preterm (LBW),Urologic Diseases,1,1,1
National Health and Medical Research Council,Prevention,,60,1369,1148
National Health and Medical Research Council,Prevention,Aging,15,40,37
National Health and Medical Research Council,Prevention,"Alcoholism, Alcohol Use and Health",6,7,6
National Health and Medical Research Council,Prevention,Allergic Rhinitis (Hay Fever),1,1,1
National Health and Medical Research Council,Prevention,Alzheimer's Disease,1,1,1
National Health and Medical Research Council,Prevention,Anorexia,1,1,1
National Health and Medical Research Council,Prevention,Antimicrobial Resistance,1,1,1
National Health and Medical Research Council,Prevention,Arthritis,3,4,3
National Health and Medical Research Council,Prevention,Asthma,3,15,15
National Health and Medical Research Council,Prevention,Ataxia Telangiectasia,1,5,3
National Health and Medical Research Council,Prevention,Atherosclerosis,1,2,2
National Health and Medical Research Council,Prevention,Autism,2,3,3
National Health and Medical Research Council,Prevention,Autoimmune Disease,14,18,17
National Health and Medical Research Council,Prevention,Basic Behavioral and Social Science,3,7,7
National Health and Medical Research Council,Prevention,Behavioral and Social Science,11,28,25
National Health and Medical Research Council,Prevention,Bioengineering,10,60,51
National Health and Medical Research Council,Prevention,Biotechnology,30,98,79
National Health and Medical Research Council,Prevention,Brain Cancer,2,2,2
National Health and Medical Research Council,Prevention,Brain Disorders,15,38,38
National Health and Medical Research Council,Prevention,Breast Cancer,14,34,30
National Health and Medical Research Council,Prevention,Cancer,45,349,263
National Health and Medical Research Council,Prevention,Cardiovascular,7,10,10
National Health and Medical Research Council,Prevention,Cervical Cancer,2,2,2
National Health and Medical Research Council,Prevention,Chronic Liver Disease and Cirrhosis,2,2,2
National Health and Medical Research Council,Prevention,Climate-Related Exposures and Conditions,13,22,18
National Health and Medical Research Council,Prevention,Clinical Research,35,279,224
National Health and Medical Research Council,Prevention,Clinical Trials and Supportive Activities,15,41,35
National Health and Medical Research Council,Prevention,Colo-Rectal Cancer,12,73,44
National Health and Medical Research Council,Prevention,Comparative Effectiveness Research,2,4,4
National Health and Medical Research Council,Prevention,Complementary and Alternative Medicine,6,10,9
National Health and Medical Research Council,Prevention,Conditions Affecting the Embryonic and Fetal Periods,2,2,2
National Health and Medical Research Council,Prevention,Congenital Structural Anomalies,1,1,1
National Health and Medical Research Council,Prevention,Contraception/Reproduction,5,15,10
National Health and Medical Research Council,Prevention,Cost Effectiveness Research,1,1,1
National Health and Medical Research Council,Prevention,Crohn's Disease,1,2,2
National Health and Medical Research Council,Prevention,Cystic Fibrosis,1,3,3
National Health and Medical Research Council,Prevention,Dementia,1,1,1
National Health and Medical Research Council,Prevention,Dental/Oral and Craniofacial Disease,2,3,3
National Health and Medical Research Council,Prevention,Depression,1,3,3
National Health and Medical Research Council,Prevention,Diabetes,6,12,7
National Health and Medical Research Council,Prevention,Diagnostic Radiology,7,16,15
National Health and Medical Research Council,Prevention,Digestive Diseases,21,166,124
National Health and Medical Research Council,Prevention,Drug Abuse (NIDA Only),3,3,3
National Health and Medical Research Council,Prevention,Emerging Infectious Diseases,4,4,3
National Health and Medical Research Council,Prevention,Endometriosis,3,3,2
National Health and Medical Research Council,Prevention,Estrogen,5,10,7
National Health and Medical Research Council,Prevention,Eye Disease And Disorders Of Vision,3,5,5
National Health and Medical Research Council,Prevention,Food Allergies,1,1,1
National Health and Medical Research Council,Prevention,Foodborne Illness,1,1,1
National Health and Medical Research Council,Prevention,Genetic Testing,5,7,5
National Health and Medical Research Council,Prevention,Genetics,37,262,214
National Health and Medical Research Council,Prevention,HIV/AIDS,4,4,4
National Health and Medical Research Council,Prevention,Health Effects of Indoor Air Pollution,1,1,1
National Health and Medical Research Council,Prevention,Health Services,6,13,10
National Health and Medical Research Council,Prevention,Heart Disease,2,2,2
National Health and Medical Research Council,Prevention,Heart Disease - Coronary Heart Disease,1,1,1
National Health and Medical Research Council,Prevention,Hematology,6,10,10
National Health and Medical Research Council,Prevention,Hepatitis - B,2,2,1
National Health and Medical Research Council,Prevention,Human Genome,20,57,49
National Health and Medical Research Council,Prevention,Hypertension,2,2,1
National Health and Medical Research Council,Prevention,Immunization,12,28,21
National Health and Medical Research Council,Prevention,Infant Mortality/ (LBW),1,1,1
National Health and Medical Research Council,Prevention,Infectious Diseases,15,77,51
National Health and Medical Research Council,Prevention,Infertility,1,1,1
National Health and Medical Research Council,Prevention,Inflammatory Bowel Disease,3,4,3
National Health and Medical Research Council,Prevention,Intellectual and Developmental Disabilities (IDD),5,5,4
National Health and Medical Research Council,Prevention,Kidney Disease,3,4,4
National Health and Medical Research Council,Prevention,Liver Disease,5,10,10
National Health and Medical Research Council,Prevention,Lung,15,67,49
National Health and Medical Research Council,Prevention,Lung Cancer,4,5,5
National Health and Medical Research Council,Prevention,Lupus,1,1,1
National Health and Medical Research Council,Prevention,Lymphoma,3,4,2
National Health and Medical Research Council,Prevention,Macular Degeneration,2,2,1
National Health and Medical Research Council,Prevention,Malaria,1,5,5
National Health and Medical Research Council,Prevention,Mental Health,7,18,18
National Health and Medical Research Council,Prevention,Migraines,1,1,1
National Health and Medical Research Council,Prevention,Mind and Body,3,5,3
National Health and Medical Research Council,Prevention,Multiple Sclerosis,2,3,2
National Health and Medical Research Council,Prevention,Nanotechnology,4,27,21
National Health and Medical Research Council,Prevention,Networking and Information Technology R&D,2,2,2
